data;praca;categoria_1;categoria_2;categoria_3;categoria_4;categoria_5;categoria_6;categoria_7;categoria_8;categoria_88;categoria_9;veiculosDia;valorDia;Id
26/02/2016 00:00:00;TERCEIRA PONTE;87395;581;67;8;3;1;0;0;1645;10790;100490;89110,7500;28054
27/02/2016 00:00:00;TERCEIRA PONTE;68654;326;100;13;7;0;0;0;1095;5044;75239;68300,8500;28055
28/02/2016 00:00:00;TERCEIRA PONTE;52510;162;63;23;0;2;0;0;906;3424;57090;51894,4500;28056
29/02/2016 00:00:00;TERCEIRA PONTE;80916;550;83;9;7;5;0;0;1697;10504;93771;82816,1500;28057
01/03/2016 00:00:00;TERCEIRA PONTE;79799;529;68;9;1;1;0;0;1654;10661;92722;81738,1500;28058
02/03/2016 00:00:00;TERCEIRA PONTE;81053;630;67;34;5;0;0;0;1566;10939;94294;83320,1000;28059
03/03/2016 00:00:00;TERCEIRA PONTE;81833;607;74;8;5;0;0;0;1625;10755;94907;83870,3000;28060
04/03/2016 00:00:00;TERCEIRA PONTE;86416;580;86;19;2;0;0;0;1716;10416;99235;88062,7500;28061
05/03/2016 00:00:00;TERCEIRA PONTE;68922;299;99;14;5;0;0;0;1076;4748;75163;68368,6000;28062
06/03/2016 00:00:00;TERCEIRA PONTE;53191;190;87;16;4;1;0;0;916;3337;57742;52572,9000;28063
07/03/2016 00:00:00;TERCEIRA PONTE;80015;556;65;9;6;0;0;0;1623;10676;92950;82002,9000;28064
08/03/2016 00:00:00;TERCEIRA PONTE;82107;583;56;7;0;1;0;0;1677;10950;95381;84139,0000;28065
09/03/2016 00:00:00;TERCEIRA PONTE;82138;630;53;18;0;1;0;0;1672;11166;95678;84382,1000;28066
10/03/2016 00:00:00;TERCEIRA PONTE;83080;577;76;7;3;1;0;0;1702;11247;96693;85219,3000;28067
11/03/2016 00:00:00;TERCEIRA PONTE;86761;629;100;12;2;1;0;0;1720;11183;100408;88832,2000;28068
12/03/2016 00:00:00;TERCEIRA PONTE;69674;347;137;9;6;1;0;0;1119;5283;76576;69459,6000;28069
13/03/2016 00:00:00;TERCEIRA PONTE;26506;94;41;12;1;0;0;0;580;1856;29090;26288,0000;28070
14/03/2016 00:00:00;TERCEIRA PONTE;80286;529;66;19;7;4;0;0;1648;10583;93142;82214,2000;28071
15/03/2016 00:00:00;TERCEIRA PONTE;79928;590;52;9;2;0;0;0;1608;10491;92680;81875,8000;28072
16/03/2016 00:00:00;TERCEIRA PONTE;80430;583;62;8;3;0;0;0;1742;10345;93173;82286,7500;28073
17/03/2016 00:00:00;TERCEIRA PONTE;65595;499;50;19;1;0;0;0;1410;9005;76579;67441,6500;28074
18/03/2016 00:00:00;TERCEIRA PONTE;83345;593;63;16;6;1;0;0;1673;9923;95620;84918,8000;28075
19/03/2016 00:00:00;TERCEIRA PONTE;70918;394;116;18;3;0;0;0;1062;5173;77684;70667,9500;28076
20/03/2016 00:00:00;TERCEIRA PONTE;54199;181;88;27;6;1;0;0;921;3256;58679;53513,5000;28077
21/03/2016 00:00:00;TERCEIRA PONTE;79750;528;63;5;2;0;0;0;1681;10832;92861;81746,3500;28078
22/03/2016 00:00:00;TERCEIRA PONTE;81304;562;48;11;3;0;0;0;1761;11022;94711;83370,7500;28079
23/03/2016 00:00:00;TERCEIRA PONTE;85147;562;76;18;3;1;0;0;1704;11145;98656;87139,9000;28080
24/03/2016 00:00:00;TERCEIRA PONTE;79081;588;116;27;7;6;0;0;1638;9404;90867;80751,4000;28081
25/03/2016 00:00:00;TERCEIRA PONTE;45576;168;65;9;5;1;0;0;867;3160;49851;45168,3500;28082
26/03/2016 00:00:00;TERCEIRA PONTE;51306;272;81;7;4;3;0;0;1044;3943;56660;51184,2000;28083
27/03/2016 00:00:00;TERCEIRA PONTE;50665;186;82;30;7;0;0;0;844;3000;54814;50048,7500;28084
28/03/2016 00:00:00;TERCEIRA PONTE;80252;656;56;38;5;3;0;0;1660;10676;93346;82497,6000;28085
29/03/2016 00:00:00;TERCEIRA PONTE;79703;606;70;8;0;0;0;0;1726;11085;93198;81978,3000;28086
30/03/2016 00:00:00;TERCEIRA PONTE;79181;633;76;22;1;1;0;0;1710;11022;92646;81559,3500;28087
31/03/2016 00:00:00;TERCEIRA PONTE;81499;699;87;18;2;1;0;0;1654;11161;95121;83955,3000;28088
01/04/2016 00:00:00;TERCEIRA PONTE;87867;681;100;30;6;2;0;0;1674;11149;101509;90029,1000;28089
02/04/2016 00:00:00;TERCEIRA PONTE;70371;454;116;57;5;3;0;0;1140;5360;77506;70472,8000;28090
03/04/2016 00:00:00;TERCEIRA PONTE;52948;402;83;59;10;1;0;0;971;3452;57926;52924,9500;28091
04/04/2016 00:00:00;TERCEIRA PONTE;52418;224;63;22;1;1;0;0;1245;4372;58346;52346,7000;28092
05/04/2016 00:00:00;TERCEIRA PONTE;80816;557;58;18;8;4;0;0;1660;9762;92883;82389,3000;28093
06/04/2016 00:00:00;TERCEIRA PONTE;82168;553;68;13;4;2;0;0;1719;11041;95568;84226,2000;28094
07/04/2016 00:00:00;TERCEIRA PONTE;83317;646;72;26;5;2;0;0;1673;11477;97218;85735,2000;28095
08/04/2016 00:00:00;TERCEIRA PONTE;87769;556;96;17;3;2;0;0;1695;11354;101492;89742,4000;28096
09/04/2016 00:00:00;TERCEIRA PONTE;70074;338;122;15;0;0;0;0;1072;5614;77235;69952,3500;28097
10/04/2016 00:00:00;TERCEIRA PONTE;53278;215;67;31;3;1;0;0;874;3429;57898;52757,3000;28098
11/04/2016 00:00:00;TERCEIRA PONTE;79951;491;52;5;2;5;0;0;1714;11131;93351;82005,1500;28099
12/04/2016 00:00:00;TERCEIRA PONTE;79735;518;66;11;3;1;0;0;1696;11132;93162;81875,1000;28100
13/04/2016 00:00:00;TERCEIRA PONTE;72541;518;61;9;3;0;0;2;1581;10617;85332;74803,9500;28101
14/04/2016 00:00:00;TERCEIRA PONTE;82806;569;59;5;4;0;0;0;1723;11303;96469;84937,6000;28102
15/04/2016 00:00:00;TERCEIRA PONTE;73611;517;62;5;2;0;1;0;1674;10952;86824;75950,7500;28103
16/04/2016 00:00:00;TERCEIRA PONTE;71442;308;133;18;5;0;0;0;1111;5611;78628;71227,0500;28104
17/04/2016 00:00:00;TERCEIRA PONTE;41064;158;93;18;2;0;0;0;916;3509;45760;41075,3500;28105
18/04/2016 00:00:00;TERCEIRA PONTE;79379;457;46;14;2;0;0;0;1703;10337;91938;81038,1000;28106
19/04/2016 00:00:00;TERCEIRA PONTE;81440;554;45;20;3;0;0;0;1743;11055;94860;83521,0500;28107
20/04/2016 00:00:00;TERCEIRA PONTE;87817;553;66;18;3;9;0;0;1720;11663;101849;89908,8000;28108
21/04/2016 00:00:00;TERCEIRA PONTE;50987;228;76;4;5;4;0;1;912;3786;56003;50722,7500;28109
22/04/2016 00:00:00;TERCEIRA PONTE;66284;404;72;16;3;0;0;0;1429;7853;76061;67423,3500;28110
23/04/2016 00:00:00;TERCEIRA PONTE;57272;273;97;13;3;2;0;0;1001;4722;63383;57238,1500;28111
24/04/2016 00:00:00;TERCEIRA PONTE;49887;149;70;34;2;3;0;0;871;3223;54239;49336,2000;28112
25/04/2016 00:00:00;TERCEIRA PONTE;80559;551;84;14;6;7;0;0;1724;11088;94033;82763,0500;28113
26/04/2016 00:00:00;TERCEIRA PONTE;81057;512;63;19;0;0;0;0;1671;11301;94623;83204,7500;28114
27/04/2016 00:00:00;TERCEIRA PONTE;81443;550;62;20;6;0;0;0;1745;11463;95289;83729,4000;28115
28/04/2016 00:00:00;TERCEIRA PONTE;77839;465;39;14;2;0;0;0;1657;10626;90642;79710,5500;28116
29/04/2016 00:00:00;TERCEIRA PONTE;87231;561;60;40;8;2;0;0;1662;9931;99495;88625,1000;28117
30/04/2016 00:00:00;TERCEIRA PONTE;69100;284;105;18;4;1;0;0;1050;5142;75704;68708,2000;28118
01/05/2016 00:00:00;TERCEIRA PONTE;48838;138;61;35;2;2;0;0;767;2745;52588;48090,1000;28119
02/05/2016 00:00:00;TERCEIRA PONTE;79274;507;51;18;2;2;0;0;1572;10370;91796;81074,2000;28120
03/05/2016 00:00:00;TERCEIRA PONTE;80093;538;44;23;0;3;0;0;1620;11011;93332;82204,0500;28121
04/05/2016 00:00:00;TERCEIRA PONTE;83780;489;63;39;6;1;0;0;1073;11144;96595;85749,4500;28122
05/05/2016 00:00:00;TERCEIRA PONTE;83155;529;45;24;5;1;0;0;1642;11402;96803;85277,9500;28123
06/05/2016 00:00:00;TERCEIRA PONTE;88397;585;69;13;6;0;0;0;1587;11368;102025;90349,3000;28124
07/05/2016 00:00:00;TERCEIRA PONTE;71393;351;83;12;2;5;0;0;1045;5790;78681;71268,9500;28125
08/05/2016 00:00:00;TERCEIRA PONTE;56896;119;50;13;7;0;0;0;876;3557;61518;55998,3000;28126
09/05/2016 00:00:00;TERCEIRA PONTE;80531;547;52;26;8;5;0;0;1647;11181;93997;82756,3000;28127
10/05/2016 00:00:00;TERCEIRA PONTE;81441;593;45;13;6;0;0;0;1691;11759;95548;83898,6500;28128
11/05/2016 00:00:00;TERCEIRA PONTE;80194;521;54;9;5;1;0;0;1704;11548;94036;82485,3500;28129
12/05/2016 00:00:00;TERCEIRA PONTE;80053;587;50;17;0;2;0;0;1715;10358;92782;81952,8000;28130
13/05/2016 00:00:00;TERCEIRA PONTE;88092;541;71;12;5;1;0;0;1679;10917;101318;89774,8500;28131
14/05/2016 00:00:00;TERCEIRA PONTE;69826;320;101;14;11;0;0;0;1076;5131;76479;69453,8500;28132
15/05/2016 00:00:00;TERCEIRA PONTE;57979;184;65;23;3;7;0;0;903;3406;62570;57151,2000;28133
16/05/2016 00:00:00;TERCEIRA PONTE;80091;813;54;16;6;0;0;0;1526;10852;93358;82647,1500;28134
17/05/2016 00:00:00;TERCEIRA PONTE;75022;607;48;8;1;1;0;0;1629;11325;88641;77616,1500;28135
18/05/2016 00:00:00;TERCEIRA PONTE;81795;610;48;14;1;0;0;0;1667;10677;94812;83777,9000;28136
19/05/2016 00:00:00;TERCEIRA PONTE;83362;549;57;9;1;0;0;0;1705;10753;96436;85183,2000;28137
20/05/2016 00:00:00;TERCEIRA PONTE;88086;564;83;14;3;1;0;0;1579;9867;100197;89359,0500;28138
21/05/2016 00:00:00;TERCEIRA PONTE;67183;389;80;17;3;7;0;0;1028;5097;73804;67049,3500;28139
22/05/2016 00:00:00;TERCEIRA PONTE;52668;183;78;24;3;2;0;0;800;3332;57090;52072,6000;28140
23/05/2016 00:00:00;TERCEIRA PONTE;70228;490;54;17;5;4;0;1;1485;7986;80270;71395,7500;28141
24/05/2016 00:00:00;TERCEIRA PONTE;81620;636;42;26;0;4;0;0;1578;10352;94258;83553,9000;28142
25/05/2016 00:00:00;TERCEIRA PONTE;87285;601;51;32;2;3;0;0;1590;10991;100555;89186,4000;28143
26/05/2016 00:00:00;TERCEIRA PONTE;47332;283;46;17;1;1;0;0;845;3504;52029;47198,4500;28144
27/05/2016 00:00:00;TERCEIRA PONTE;62945;412;45;8;4;0;0;0;1337;7534;72285;64064,2500;28145
28/05/2016 00:00:00;TERCEIRA PONTE;53513;336;98;10;6;0;0;0;1023;4340;59326;53605,8500;28146
29/05/2016 00:00:00;TERCEIRA PONTE;48197;239;52;26;4;0;0;0;776;2863;52157;47684,1000;28147
30/05/2016 00:00:00;TERCEIRA PONTE;79468;683;47;54;5;5;0;0;1578;10737;92577;81872,1500;28148
31/05/2016 00:00:00;TERCEIRA PONTE;80965;636;57;20;4;0;0;0;1569;11301;94552;83355,0000;28149
01/07/2016 00:00:00;TERCEIRA PONTE;87035;544;79;13;7;1;0;0;1717;10440;99836;88579,6000;28180
02/07/2016 00:00:00;TERCEIRA PONTE;67293;282;123;16;6;0;0;0;1079;5204;74003;67035,1500;28181
03/07/2016 00:00:00;TERCEIRA PONTE;51095;164;68;19;9;0;0;0;924;3115;55394;50420,0500;28182
04/07/2016 00:00:00;TERCEIRA PONTE;79270;481;68;8;1;0;0;0;1686;9367;90881;80555,4500;28183
05/07/2016 00:00:00;TERCEIRA PONTE;79348;599;58;31;5;0;1;0;1583;10313;91938;81343,3500;28184
06/07/2016 00:00:00;TERCEIRA PONTE;81177;521;59;15;4;1;0;0;1656;10731;94164;83073,7500;28185
07/07/2016 00:00:00;TERCEIRA PONTE;84238;559;61;7;4;2;0;0;1670;10684;97225;86016,5500;28186
08/07/2016 00:00:00;TERCEIRA PONTE;87094;555;77;21;5;2;0;1;1597;10249;99601;88596,3000;28187
09/07/2016 00:00:00;TERCEIRA PONTE;70203;293;123;21;9;0;0;0;1006;5218;76873;69846,8000;28188
10/07/2016 00:00:00;TERCEIRA PONTE;52521;188;83;26;6;2;0;0;811;3179;56816;51892,0000;28189
11/07/2016 00:00:00;TERCEIRA PONTE;78879;466;71;18;1;4;0;0;1562;9989;90990;80483,3000;28190
12/07/2016 00:00:00;TERCEIRA PONTE;80173;597;69;13;4;4;0;0;1497;10369;92726;82121,1500;28191
13/07/2016 00:00:00;TERCEIRA PONTE;81278;527;72;18;5;0;0;0;1487;10304;93691;83013,8000;28192
14/07/2016 00:00:00;TERCEIRA PONTE;82669;520;59;14;4;1;0;0;1506;10459;95232;84364,0000;28193
15/07/2016 00:00:00;TERCEIRA PONTE;86857;624;91;31;6;1;0;0;1518;10509;99637;88659,7500;28194
16/07/2016 00:00:00;TERCEIRA PONTE;67539;310;137;21;4;1;0;0;977;5314;74303;67405,4000;28195
17/07/2016 00:00:00;TERCEIRA PONTE;52504;199;76;24;4;1;0;0;821;2818;56447;51711,2000;28196
18/07/2016 00:00:00;TERCEIRA PONTE;76205;501;56;18;3;4;0;0;1581;8522;86890;77332,1500;28197
19/07/2016 00:00:00;TERCEIRA PONTE;75419;529;79;10;3;0;0;0;1568;9409;87017;77032,0000;28198
20/07/2016 00:00:00;TERCEIRA PONTE;78328;535;78;9;2;0;0;0;1635;9474;90061;79830,0500;28199
21/07/2016 00:00:00;TERCEIRA PONTE;78704;569;60;8;4;1;0;0;1589;9272;90207;80140,5000;28200
22/07/2016 00:00:00;TERCEIRA PONTE;81569;545;96;17;4;2;0;0;1444;9022;92699;82784,0000;28201
23/07/2016 00:00:00;TERCEIRA PONTE;60571;282;88;18;2;0;0;0;1088;2760;64809;59498,5500;28202
24/07/2016 00:00:00;TERCEIRA PONTE;51431;164;65;29;6;1;0;0;887;2415;54998;50446,6500;28203
25/07/2016 00:00:00;TERCEIRA PONTE;75989;473;69;15;5;1;0;0;1547;9495;87594;77513,6500;28204
26/07/2016 00:00:00;TERCEIRA PONTE;77798;554;81;12;4;1;0;0;1602;10141;90193;79683,1500;28205
27/07/2016 00:00:00;TERCEIRA PONTE;78857;524;61;8;4;1;0;0;1569;10180;91204;80610,3500;28206
28/07/2016 00:00:00;TERCEIRA PONTE;80348;591;99;9;5;3;0;0;1662;9491;92208;81909,6000;28207
29/07/2016 00:00:00;TERCEIRA PONTE;83923;568;115;14;5;0;0;0;1605;9651;95881;85359,4000;28208
30/07/2016 00:00:00;TERCEIRA PONTE;60293;326;98;5;6;0;0;0;1068;2431;64227;59154,5500;28209
31/07/2016 00:00:00;TERCEIRA PONTE;50381;148;72;18;3;1;0;0;891;2458;53972;49410,8500;28210
01/08/2016 00:00:00;PRAIA DO SOL;8340;353;21;122;4;29;24;8;270;565;9736;85289,0000;28304
02/08/2016 00:00:00;PRAIA DO SOL;7574;376;24;114;3;33;17;13;295;581;9030;79190,2500;28305
03/08/2016 00:00:00;PRAIA DO SOL;7621;392;25;112;6;45;27;18;281;438;8965;80516,2500;28306
04/08/2016 00:00:00;PRAIA DO SOL;7888;410;24;102;6;25;20;13;266;442;9196;81472,5000;28307
05/08/2016 00:00:00;PRAIA DO SOL;9701;398;26;117;3;36;15;16;259;674;11245;98302,5000;28308
06/08/2016 00:00:00;PRAIA DO SOL;9998;208;43;67;0;11;4;7;196;691;11225;94673,0000;28309
07/08/2016 00:00:00;PRAIA DO SOL;10384;137;38;75;3;6;2;3;165;644;11457;96245,5000;28310
08/08/2016 00:00:00;PRAIA DO SOL;8173;238;32;110;3;33;17;15;255;601;9477;82258,7500;28311
09/08/2016 00:00:00;PRAIA DO SOL;7748;358;38;114;5;36;21;19;291;619;9249;81349,2500;28312
10/08/2016 00:00:00;PRAIA DO SOL;7824;378;26;120;3;32;20;11;277;556;9247;81370,5000;28313
11/08/2016 00:00:00;PRAIA DO SOL;7952;383;30;113;5;31;18;23;299;517;9371;82972,7500;28314
12/08/2016 00:00:00;PRAIA DO SOL;9974;383;33;136;5;47;24;21;270;682;11575;102021,2500;28315
13/08/2016 00:00:00;PRAIA DO SOL;10462;205;34;105;3;16;3;7;212;860;11907;100334,0000;28316
14/08/2016 00:00:00;PRAIA DO SOL;11309;106;25;60;3;7;3;5;200;637;12355;103156,0000;28317
15/08/2016 00:00:00;PRAIA DO SOL;8417;302;33;113;11;30;27;26;264;588;9811;86330,2500;28318
16/08/2016 00:00:00;PRAIA DO SOL;7337;351;26;113;5;28;22;17;267;541;8707;76818,7500;28319
17/08/2016 00:00:00;PRAIA DO SOL;7459;382;22;107;1;32;13;13;280;570;8879;77868,5000;28320
18/08/2016 00:00:00;PRAIA DO SOL;8087;386;23;114;2;28;18;18;294;618;9588;83967,2500;28321
19/08/2016 00:00:00;PRAIA DO SOL;9896;361;25;121;1;27;24;13;267;688;11423;99335,2500;28322
20/08/2016 00:00:00;PRAIA DO SOL;9534;199;48;74;6;15;5;8;190;636;10715;90933,0000;28323
21/08/2016 00:00:00;PRAIA DO SOL;10079;109;20;68;8;7;2;2;180;623;11098;92722,2500;28324
22/08/2016 00:00:00;PRAIA DO SOL;8119;280;17;128;1;30;8;12;280;481;9356;81540,5000;28325
23/08/2016 00:00:00;PRAIA DO SOL;7305;309;17;85;4;25;11;23;263;422;8464;74370,7500;28326
24/08/2016 00:00:00;PRAIA DO SOL;7619;367;27;87;1;31;16;31;339;517;9035;79322,0000;28327
25/08/2016 00:00:00;PRAIA DO SOL;8029;387;28;123;4;25;21;16;279;558;9470;83555,0000;28328
26/08/2016 00:00:00;PRAIA DO SOL;9834;406;26;122;6;28;18;15;284;638;11377;99331,0000;28329
27/08/2016 00:00:00;PRAIA DO SOL;10241;230;36;84;4;14;3;6;197;681;11496;97490,7500;28330
28/08/2016 00:00:00;PRAIA DO SOL;9727;122;24;75;12;8;1;2;195;620;10786;90312,5000;28331
29/08/2016 00:00:00;PRAIA DO SOL;6863;315;18;93;3;34;21;20;267;565;8199;71999,2500;28332
30/08/2016 00:00:00;PRAIA DO SOL;7150;375;27;103;4;42;15;20;258;648;8642;76215,2500;28333
31/08/2016 00:00:00;PRAIA DO SOL;7349;386;17;110;1;41;25;16;272;541;8758;77953,5000;28334
01/08/2016 00:00:00;TERCEIRA PONTE;79135;478;64;14;6;2;0;0;1542;10083;91324;80772,3000;28335
02/08/2016 00:00:00;TERCEIRA PONTE;80364;505;65;14;4;0;0;0;1577;10854;93383;82328,1000;28336
03/08/2016 00:00:00;TERCEIRA PONTE;78498;513;74;6;5;2;0;0;1530;10015;90643;80192,3500;28337
04/08/2016 00:00:00;TERCEIRA PONTE;82323;516;77;4;4;2;0;0;1550;9520;93996;83605,6500;28338
05/08/2016 00:00:00;TERCEIRA PONTE;85856;538;99;13;6;1;1;0;1597;10725;98836;87607,2500;28339
06/08/2016 00:00:00;TERCEIRA PONTE;68552;318;119;10;4;1;0;0;1080;5314;75398;68326,4000;28340
07/08/2016 00:00:00;TERCEIRA PONTE;53015;157;79;17;0;3;0;1;899;3317;57488;52331,3500;28341
08/08/2016 00:00:00;TERCEIRA PONTE;79526;521;92;9;5;1;0;0;1622;10382;92158;81379,2500;28342
09/08/2016 00:00:00;TERCEIRA PONTE;80720;525;59;14;4;1;0;0;1602;10717;93642;82638,0500;28343
10/08/2016 00:00:00;TERCEIRA PONTE;81913;534;64;16;5;3;0;0;1502;10202;94239;83578,9500;28344
11/08/2016 00:00:00;TERCEIRA PONTE;81567;567;83;13;6;3;0;0;1586;9827;93652;83164,1500;28345
12/08/2016 00:00:00;TERCEIRA PONTE;87442;614;107;20;5;2;0;0;1674;10305;100169;89097,6500;28346
13/08/2016 00:00:00;TERCEIRA PONTE;67848;295;134;11;7;0;0;0;1072;5042;74409;67517,2500;28347
14/08/2016 00:00:00;TERCEIRA PONTE;56293;154;80;13;2;2;0;0;879;3224;60647;55382,2000;28348
15/08/2016 00:00:00;TERCEIRA PONTE;80107;592;84;22;6;0;0;0;1595;10542;92948;82162,0500;28349
16/08/2016 00:00:00;TERCEIRA PONTE;79180;562;73;8;1;0;0;0;1651;10274;91749;81039,0000;28350
17/08/2016 00:00:00;TERCEIRA PONTE;80025;556;63;18;1;0;0;0;1671;10728;93062;82049,1500;28351
18/08/2016 00:00:00;TERCEIRA PONTE;82963;521;107;8;1;0;0;0;1644;10576;95820;84738,4500;28352
19/08/2016 00:00:00;TERCEIRA PONTE;86644;553;106;27;7;1;0;0;1586;10534;99458;88345,2500;28353
20/08/2016 00:00:00;TERCEIRA PONTE;66161;353;108;23;12;2;0;0;1117;4965;72741;66005,0500;28354
21/08/2016 00:00:00;TERCEIRA PONTE;51855;142;74;27;4;3;0;0;900;3129;56134;51139,6500;28355
22/08/2016 00:00:00;TERCEIRA PONTE;80542;491;65;22;5;0;0;0;1652;8469;91246;81422,0500;28356
23/08/2016 00:00:00;TERCEIRA PONTE;81393;510;52;11;3;2;0;0;1526;9719;93216;82783,3500;28357
24/08/2016 00:00:00;TERCEIRA PONTE;82508;542;77;18;5;5;0;0;1674;10541;95370;84343,4500;28358
25/08/2016 00:00:00;TERCEIRA PONTE;82857;543;77;83;6;0;0;0;1606;10607;95779;84874,7500;28359
26/08/2016 00:00:00;TERCEIRA PONTE;87245;588;76;8;6;2;0;0;1559;10878;100362;89043,2500;28360
27/08/2016 00:00:00;TERCEIRA PONTE;70584;308;95;15;6;2;0;0;1065;5111;77186;70134,7000;28361
28/08/2016 00:00:00;TERCEIRA PONTE;52861;160;72;26;3;0;0;0;886;3261;57269;52170,0000;28362
29/08/2016 00:00:00;TERCEIRA PONTE;79360;541;61;14;2;5;0;0;1590;10319;91892;81211,5500;28363
30/08/2016 00:00:00;TERCEIRA PONTE;80218;574;78;27;4;2;0;0;1623;10710;93236;82318,5500;28364
31/08/2016 00:00:00;TERCEIRA PONTE;76315;535;91;15;9;1;0;1;1544;9564;88075;78016,3000;28365
01/09/2016 00:00:00;PRAIA DO SOL;7656;380;22;122;2;28;17;17;285;596;9125;80223,0000;28488
02/09/2016 00:00:00;PRAIA DO SOL;9706;463;31;128;6;32;19;17;275;694;11371;100015,2500;28489
03/09/2016 00:00:00;PRAIA DO SOL;9677;202;30;70;2;13;1;6;187;698;10886;91740,5000;28490
04/09/2016 00:00:00;PRAIA DO SOL;9120;117;30;62;5;5;6;5;171;530;10051;84490,0000;28491
05/09/2016 00:00:00;PRAIA DO SOL;8206;337;23;128;2;28;11;16;283;574;9608;83941,7500;28492
06/09/2016 00:00:00;PRAIA DO SOL;10312;430;48;126;2;32;19;17;282;722;11990;104796,5000;28493
07/09/2016 00:00:00;PRAIA DO SOL;13986;149;61;74;2;12;2;4;174;775;15239;128180,0000;28494
08/09/2016 00:00:00;PRAIA DO SOL;10252;407;29;99;6;37;25;17;237;689;11798;103368,5000;28495
09/09/2016 00:00:00;PRAIA DO SOL;11258;402;51;106;5;41;12;13;281;673;12842;111537,0000;28496
10/09/2016 00:00:00;PRAIA DO SOL;11699;225;31;95;3;12;3;3;205;756;13032;110198,2500;28497
11/09/2016 00:00:00;PRAIA DO SOL;14774;126;71;80;6;11;3;7;176;681;15935;134521,0000;28498
12/09/2016 00:00:00;PRAIA DO SOL;8215;331;25;138;1;38;12;16;284;687;9747;85314,5000;28499
13/09/2016 00:00:00;PRAIA DO SOL;7336;402;25;106;2;29;14;16;282;612;8824;77354,2500;28500
14/09/2016 00:00:00;PRAIA DO SOL;7656;373;18;120;7;32;14;17;320;644;9201;80265,5000;28501
15/09/2016 00:00:00;PRAIA DO SOL;7999;384;26;105;3;35;20;31;271;659;9533;84222,2500;28502
16/09/2016 00:00:00;PRAIA DO SOL;10081;412;57;126;2;37;11;16;281;520;11543;96795,1500;28503
17/09/2016 00:00:00;PRAIA DO SOL;10276;239;48;86;9;8;7;9;178;733;11593;89238,6000;28504
18/09/2016 00:00:00;PRAIA DO SOL;10111;136;55;68;6;10;2;8;164;669;11229;85564,7000;28505
19/09/2016 00:00:00;PRAIA DO SOL;8358;327;28;99;4;36;18;21;272;661;9824;77562,3000;28506
20/09/2016 00:00:00;PRAIA DO SOL;7376;387;19;111;1;42;29;18;286;431;8700;70717,4000;28507
21/09/2016 00:00:00;PRAIA DO SOL;7526;378;19;101;0;37;17;23;287;364;8752;70870,9000;28508
22/09/2016 00:00:00;PRAIA DO SOL;8301;415;18;131;3;27;16;21;259;589;9780;78413,4000;28509
23/09/2016 00:00:00;PRAIA DO SOL;10311;422;34;116;5;30;22;15;298;902;12155;95148,3000;28510
24/09/2016 00:00:00;PRAIA DO SOL;10386;217;30;79;7;9;7;7;193;1489;12424;92143,1000;28511
25/09/2016 00:00:00;PRAIA DO SOL;10125;120;36;60;3;13;7;8;177;790;11339;85752,1000;28512
26/09/2016 00:00:00;PRAIA DO SOL;7920;340;22;118;3;48;20;22;273;440;9206;74428,2000;28513
27/09/2016 00:00:00;PRAIA DO SOL;7322;340;19;112;1;46;18;22;266;579;8725;69916,9000;28514
28/09/2016 00:00:00;PRAIA DO SOL;7497;367;15;105;6;57;30;25;267;493;8862;72246,8000;28515
29/09/2016 00:00:00;PRAIA DO SOL;7554;414;28;119;6;35;25;27;294;621;9123;73452,5000;28516
30/09/2016 00:00:00;PRAIA DO SOL;9778;382;16;117;3;29;14;15;285;564;11203;88628,8000;28517
01/09/2016 00:00:00;TERCEIRA PONTE;83442;494;72;19;5;0;0;0;1598;10588;96218;85137,5500;28549
02/09/2016 00:00:00;TERCEIRA PONTE;86859;618;96;13;11;3;0;0;1597;10853;100050;88777,8500;28550
03/09/2016 00:00:00;TERCEIRA PONTE;71980;297;116;7;4;1;0;0;1043;5163;78611;71462,4000;28551
04/09/2016 00:00:00;TERCEIRA PONTE;53865;143;71;16;5;2;1;0;879;2889;57871;52910,3500;28552
05/09/2016 00:00:00;TERCEIRA PONTE;80507;517;76;15;5;2;0;0;1653;10620;93395;82409,2000;28553
06/09/2016 00:00:00;TERCEIRA PONTE;82677;594;103;26;7;6;0;0;1556;10984;95953;84868,9500;28554
07/09/2016 00:00:00;TERCEIRA PONTE;48953;191;89;13;5;4;0;0;884;3444;53583;48604,4000;28555
08/09/2016 00:00:00;TERCEIRA PONTE;55474;315;46;4;3;2;0;0;1239;5980;63063;56078,9000;28556
09/09/2016 00:00:00;TERCEIRA PONTE;67173;378;82;11;13;2;0;0;1468;8597;77724;68579,6500;28557
10/09/2016 00:00:00;TERCEIRA PONTE;56104;261;115;4;5;0;0;0;1045;4769;62303;56122,6500;28558
11/09/2016 00:00:00;TERCEIRA PONTE;51709;170;108;26;6;4;0;1;825;3252;56101;51167,5500;28559
12/09/2016 00:00:00;TERCEIRA PONTE;79931;522;95;16;4;4;0;0;1639;10654;92865;81921,9500;28560
13/09/2016 00:00:00;TERCEIRA PONTE;81955;524;75;10;3;0;0;0;1482;10776;94825;83841,2500;28561
14/09/2016 00:00:00;TERCEIRA PONTE;81032;620;73;24;5;0;0;0;1586;10592;93932;83104,9000;28562
15/09/2016 00:00:00;TERCEIRA PONTE;84090;571;93;14;3;4;0;0;1645;10823;97243;86031,7500;28563
16/09/2016 00:00:00;TERCEIRA PONTE;87164;611;74;21;4;0;0;0;1595;9642;99111;88476,6500;28564
