data;praca;categoria_1;categoria_2;categoria_3;categoria_4;categoria_5;categoria_6;categoria_7;categoria_8;categoria_88;categoria_9;veiculosDia;valorDia;Id
30/06/2018 00:00:00;PRAIA DO SOL;8418;234;35;91;10;19;16;9;244;581;9657;87633,0000;31105
01/07/2018 00:00:00;PRAIA DO SOL;8891;112;27;57;4;13;6;1;236;690;10037;87934,5000;31106
02/07/2018 00:00:00;PRAIA DO SOL;5972;272;32;113;4;33;20;22;333;646;7447;68571,0000;31107
03/07/2018 00:00:00;PRAIA DO SOL;7689;393;31;121;8;38;22;19;402;788;9511;87196,5000;31108
04/07/2018 00:00:00;PRAIA DO SOL;7588;422;28;130;0;44;23;18;388;649;9290;86584,5000;31109
05/07/2018 00:00:00;PRAIA DO SOL;8382;430;27;126;2;39;22;28;413;682;10151;94081,5000;31110
06/07/2018 00:00:00;PRAIA DO SOL;7835;297;31;128;5;32;20;19;362;745;9474;86490,0000;31111
07/07/2018 00:00:00;PRAIA DO SOL;9883;202;41;101;8;15;0;6;222;1181;11659;102186,0000;31112
08/07/2018 00:00:00;PRAIA DO SOL;10652;135;27;65;5;10;4;2;229;900;12029;105232,5000;31113
09/07/2018 00:00:00;PRAIA DO SOL;8312;354;27;128;2;32;18;31;374;753;10031;92142,0000;31114
10/07/2018 00:00:00;PRAIA DO SOL;7472;343;29;103;5;31;23;21;372;689;9088;83340,0000;31115
11/07/2018 00:00:00;PRAIA DO SOL;7772;389;28;114;3;38;29;29;406;570;9378;87408,0000;31116
12/07/2018 00:00:00;PRAIA DO SOL;8487;370;15;131;2;38;30;32;450;631;10186;94266,0000;31117
13/07/2018 00:00:00;PRAIA DO SOL;10735;406;40;136;5;42;24;35;415;741;12579;116266,5000;31118
14/07/2018 00:00:00;PRAIA DO SOL;11067;203;42;104;3;19;8;10;282;711;12449;111550,5000;31119
15/07/2018 00:00:00;PRAIA DO SOL;10452;117;28;83;3;10;7;7;212;699;11618;103045,5000;31120
16/07/2018 00:00:00;PRAIA DO SOL;9091;353;31;126;3;42;20;26;348;653;10693;98901,0000;31121
17/07/2018 00:00:00;PRAIA DO SOL;9178;410;47;118;2;48;23;22;357;666;10871;101164,5000;31122
18/07/2018 00:00:00;PRAIA DO SOL;9303;388;42;122;5;40;24;27;415;648;11014;101673,0000;31123
19/07/2018 00:00:00;PRAIA DO SOL;9583;387;34;134;4;44;25;24;371;712;11318;104814,0000;31124
20/07/2018 00:00:00;PRAIA DO SOL;12412;450;35;152;9;55;31;29;377;767;14317;133281,0000;31125
21/07/2018 00:00:00;PRAIA DO SOL;12289;247;41;95;12;19;8;16;260;832;13819;124033,5000;31126
22/07/2018 00:00:00;PRAIA DO SOL;13917;147;49;82;6;13;5;10;251;708;15188;135301,5000;31127
23/07/2018 00:00:00;PRAIA DO SOL;9834;333;31;137;3;40;21;29;392;714;11534;105889,5000;31128
24/07/2018 00:00:00;PRAIA DO SOL;8860;372;39;129;3;39;18;18;409;686;10573;96988,5000;31129
25/07/2018 00:00:00;PRAIA DO SOL;8885;368;28;113;3;26;20;19;362;536;10360;95436,0000;31130
26/07/2018 00:00:00;PRAIA DO SOL;9199;429;30;149;8;42;15;19;425;660;10976;101457,0000;31131
27/07/2018 00:00:00;PRAIA DO SOL;11794;447;48;137;4;36;30;24;380;766;13666;126162,0000;31132
28/07/2018 00:00:00;PRAIA DO SOL;11679;219;37;98;1;24;8;10;258;734;13068;117310,5000;31133
29/07/2018 00:00:00;PRAIA DO SOL;13127;134;44;67;10;12;1;5;240;756;14396;127287,0000;31134
30/07/2018 00:00:00;PRAIA DO SOL;8480;350;23;165;4;42;19;24;393;750;10250;94810,5000;31135
31/07/2018 00:00:00;PRAIA DO SOL;7735;382;39;115;7;48;19;23;0;616;8984;87079,5000;31136
01/05/2018 00:00:00;TERCEIRA PONTE;51715;150;79;30;10;2;0;1;837;4088;56912;54301,5000;31137
02/05/2018 00:00:00;TERCEIRA PONTE;83251;510;98;15;9;6;0;0;1912;11791;97592;90400,5000;31138
03/05/2018 00:00:00;TERCEIRA PONTE;83726;508;86;23;8;8;0;0;1880;11986;98225;90981,0000;31139
04/05/2018 00:00:00;TERCEIRA PONTE;88613;499;121;12;2;3;0;0;1902;10308;101460;94998,5000;31140
05/05/2018 00:00:00;TERCEIRA PONTE;70386;270;149;21;5;1;0;0;1043;4634;76509;73543,5000;31141
06/05/2018 00:00:00;TERCEIRA PONTE;54206;157;94;29;8;0;0;0;778;3885;59157;56706,5000;31142
07/05/2018 00:00:00;TERCEIRA PONTE;82556;513;97;11;8;1;0;0;1840;10542;95568;89051,5000;31143
08/05/2018 00:00:00;TERCEIRA PONTE;81683;483;90;17;7;0;1;0;1897;11427;95605;88567,5000;31144
09/05/2018 00:00:00;TERCEIRA PONTE;82124;464;79;20;9;1;0;1;1892;8746;93336;87631,5000;31145
10/05/2018 00:00:00;TERCEIRA PONTE;84868;484;108;11;7;0;0;0;1840;11854;99172;91972,0000;31146
11/05/2018 00:00:00;TERCEIRA PONTE;87614;548;113;6;3;0;0;0;1862;12031;102177;94919,0000;31147
12/05/2018 00:00:00;TERCEIRA PONTE;72955;248;114;10;5;0;0;0;1075;6468;80875;76896,0000;31148
13/05/2018 00:00:00;TERCEIRA PONTE;58645;116;58;7;6;0;0;0;768;3844;63444;60919,0000;31149
14/05/2018 00:00:00;TERCEIRA PONTE;78734;497;68;6;6;1;0;0;1856;8789;89957;84258,5000;31150
15/05/2018 00:00:00;TERCEIRA PONTE;78646;493;67;12;4;3;0;0;1838;7251;88314;83414,0000;31151
16/05/2018 00:00:00;TERCEIRA PONTE;82115;483;76;24;4;1;0;0;1943;11702;96348;89130,0000;31152
17/05/2018 00:00:00;TERCEIRA PONTE;82559;474;83;7;4;2;0;0;1852;11836;96817;89586,5000;31153
18/05/2018 00:00:00;TERCEIRA PONTE;88482;504;125;19;9;6;0;0;1942;12257;103344;95905,0000;31154
19/05/2018 00:00:00;TERCEIRA PONTE;72978;275;152;13;6;2;0;0;1071;6257;80754;76943,5000;31155
20/05/2018 00:00:00;TERCEIRA PONTE;58003;194;104;24;12;4;0;0;794;3908;63043;60613,0000;31156
21/05/2018 00:00:00;TERCEIRA PONTE;80446;525;112;16;9;4;0;0;1918;11319;94349;87405,5000;31157
22/05/2018 00:00:00;TERCEIRA PONTE;82098;543;87;19;9;1;0;0;1934;11762;96453;89274,5000;31158
23/05/2018 00:00:00;TERCEIRA PONTE;74596;393;101;17;5;1;0;0;1922;9521;86556;80359,0000;31159
24/05/2018 00:00:00;TERCEIRA PONTE;77088;481;109;11;16;2;0;0;1976;11575;91258;84074,0000;31160
25/05/2018 00:00:00;TERCEIRA PONTE;65308;407;90;11;10;1;0;0;1808;7964;75599;70296,0000;31161
26/05/2018 00:00:00;TERCEIRA PONTE;44859;260;99;23;2;2;0;1;1122;3333;49701;47281,0000;31162
27/05/2018 00:00:00;TERCEIRA PONTE;35154;138;68;8;2;1;0;0;832;2931;39134;37029,5000;31163
28/05/2018 00:00:00;TERCEIRA PONTE;68948;410;95;10;8;2;0;0;1889;10557;81919;75243,0000;31164
29/05/2018 00:00:00;TERCEIRA PONTE;76648;449;95;4;9;0;0;0;1776;11197;90178;83317,0000;31165
30/05/2018 00:00:00;TERCEIRA PONTE;81786;464;94;17;7;4;0;2;1813;12002;96189;88949,0000;31166
31/05/2018 00:00:00;TERCEIRA PONTE;49477;182;95;20;9;1;0;0;837;4218;54839;52174,5000;31167
01/06/2018 00:00:00;TERCEIRA PONTE;65133;420;118;12;3;1;0;0;1388;8671;75746;70531,5000;31168
02/06/2018 00:00:00;TERCEIRA PONTE;58105;249;123;17;5;1;0;0;1022;5519;65041;61612,0000;31169
03/06/2018 00:00:00;TERCEIRA PONTE;51183;145;106;28;8;2;0;0;798;3541;55811;53510,5000;31170
04/06/2018 00:00:00;TERCEIRA PONTE;79691;448;69;19;5;5;0;0;1931;10234;92402;85894,5000;31171
05/06/2018 00:00:00;TERCEIRA PONTE;81111;487;81;17;5;1;0;0;1971;11314;94987;87928,5000;31172
06/06/2018 00:00:00;TERCEIRA PONTE;82948;506;80;13;2;1;0;0;1921;11785;97256;90019,5000;31173
07/06/2018 00:00:00;TERCEIRA PONTE;85110;508;93;3;9;0;0;0;1920;11911;99554;92248,0000;31174
08/06/2018 00:00:00;TERCEIRA PONTE;89510;530;133;11;7;0;0;0;1918;11243;103352;96438,0000;31175
09/06/2018 00:00:00;TERCEIRA PONTE;74006;290;159;18;3;4;0;0;1060;5417;80957;77609,0000;31176
10/06/2018 00:00:00;TERCEIRA PONTE;54745;168;124;33;10;2;0;0;826;3781;59689;57284,5000;31177
11/06/2018 00:00:00;TERCEIRA PONTE;82225;486;104;19;8;1;0;0;1914;11451;96208;89155,5000;31178
12/06/2018 00:00:00;TERCEIRA PONTE;60967;312;55;5;4;5;0;0;1489;9758;72595;66595,5000;31179
13/06/2018 00:00:00;TERCEIRA PONTE;84282;488;77;34;8;11;0;0;1866;12203;98969;91637,0000;31180
14/06/2018 00:00:00;TERCEIRA PONTE;82562;468;75;8;4;4;0;0;1932;11648;96701;89482,5000;31181
15/06/2018 00:00:00;TERCEIRA PONTE;87367;495;114;13;10;0;0;0;1913;10047;99959;93610,5000;31182
16/06/2018 00:00:00;TERCEIRA PONTE;69568;267;150;5;8;0;0;0;1041;4832;75871;72774,0000;31183
17/06/2018 00:00:00;TERCEIRA PONTE;23363;69;40;6;3;1;0;0;414;1617;25513;48789,5000;31184
18/06/2018 00:00:00;TERCEIRA PONTE;35937;224;18;9;2;0;0;0;940;2906;40036;75792,0000;31185
19/06/2018 00:00:00;TERCEIRA PONTE;40454;234;44;15;3;0;0;0;1027;5179;46956;87257,0000;31186
20/06/2018 00:00:00;TERCEIRA PONTE;41241;225;41;13;3;1;0;0;945;5434;47903;89037,0000;31187
21/06/2018 00:00:00;TERCEIRA PONTE;43007;258;45;8;3;1;0;0;1023;5660;50005;92909,0000;31188
22/06/2018 00:00:00;TERCEIRA PONTE;33231;183;45;10;5;0;0;0;705;4474;38653;71883,0000;31189
23/06/2018 00:00:00;TERCEIRA PONTE;32477;118;59;10;9;1;0;0;548;2905;36127;68612,0000;31190
24/06/2018 00:00:00;TERCEIRA PONTE;24868;65;53;10;3;2;0;0;409;1954;27364;52197,0000;31191
25/06/2018 00:00:00;TERCEIRA PONTE;39947;244;39;9;7;1;0;0;921;5633;46801;86710,0000;31192
26/06/2018 00:00:00;TERCEIRA PONTE;41032;257;52;12;6;0;0;0;986;5659;48004;89003,0000;31193
27/06/2018 00:00:00;TERCEIRA PONTE;34172;216;35;4;2;1;0;0;764;4893;40087;74246,0000;31194
28/06/2018 00:00:00;TERCEIRA PONTE;42130;243;43;9;4;0;0;0;984;5628;49041;91059,0000;31195
29/06/2018 00:00:00;TERCEIRA PONTE;44331;244;53;10;3;0;0;0;971;4696;50308;94565,0000;31196
30/06/2018 00:00:00;TERCEIRA PONTE;32784;144;71;18;13;1;0;0;565;2725;36321;69250,0000;31197
01/07/2018 00:00:00;TERCEIRA PONTE;24742;81;45;8;5;1;0;0;422;1843;27147;51862,0000;31198
02/07/2018 00:00:00;TERCEIRA PONTE;29773;149;30;3;4;0;0;0;667;4316;34942;64582,0000;31199
03/07/2018 00:00:00;TERCEIRA PONTE;40362;223;51;6;2;1;0;0;995;5607;47247;87428,0000;31200
04/07/2018 00:00:00;TERCEIRA PONTE;41312;237;39;10;4;0;0;0;1002;5669;48273;89434,0000;31201
05/07/2018 00:00:00;TERCEIRA PONTE;42860;248;49;6;3;1;0;0;1015;5862;50044;92777,0000;31202
06/07/2018 00:00:00;TERCEIRA PONTE;35363;228;45;11;3;1;0;0;727;4812;41190;76671,0000;31203
07/07/2018 00:00:00;TERCEIRA PONTE;33399;116;71;16;1;2;0;0;547;3018;37170;70609,0000;31204
08/07/2018 00:00:00;TERCEIRA PONTE;27040;98;43;9;4;2;0;0;412;1984;29592;56671,0000;31205
09/07/2018 00:00:00;TERCEIRA PONTE;40213;203;32;4;5;2;0;0;1025;5543;47027;86937,0000;31206
10/07/2018 00:00:00;TERCEIRA PONTE;39685;219;42;3;8;1;1;1;971;5592;46523;86044,0000;31207
11/07/2018 00:00:00;TERCEIRA PONTE;40707;221;48;8;3;0;0;0;984;5374;47345;87876,0000;31208
12/07/2018 00:00:00;TERCEIRA PONTE;42145;259;50;6;6;0;0;0;989;5372;48827;90908,0000;31209
13/07/2018 00:00:00;TERCEIRA PONTE;44102;232;71;9;5;0;0;0;951;5431;50801;94850,0000;31210
14/07/2018 00:00:00;TERCEIRA PONTE;35094;105;79;9;0;0;0;0;542;2934;38763;73833,0000;31211
15/07/2018 00:00:00;TERCEIRA PONTE;25526;79;41;3;5;1;0;0;397;1785;27837;53322,0000;31212
16/07/2018 00:00:00;TERCEIRA PONTE;39774;190;44;7;2;0;0;0;901;5159;46077;85649,0000;31213
17/07/2018 00:00:00;TERCEIRA PONTE;40430;217;36;12;3;0;0;0;920;5302;46920;87222,0000;31214
18/07/2018 00:00:00;TERCEIRA PONTE;40724;238;50;11;5;1;0;0;916;5286;47231;87930,0000;31215
19/07/2018 00:00:00;TERCEIRA PONTE;36009;225;40;6;2;0;0;0;812;4734;41828;77816,0000;31216
20/07/2018 00:00:00;TERCEIRA PONTE;42292;265;71;12;5;0;0;0;913;5463;49021;91412,0000;31217
21/07/2018 00:00:00;TERCEIRA PONTE;32914;148;67;11;4;0;0;0;534;2898;36576;69601,0000;31218
22/07/2018 00:00:00;TERCEIRA PONTE;27112;105;40;21;3;3;0;0;414;1808;29506;56734,0000;31219
23/07/2018 00:00:00;TERCEIRA PONTE;39054;234;37;11;2;4;0;0;922;5047;45311;84308,0000;31220
24/07/2018 00:00:00;TERCEIRA PONTE;39975;238;53;11;1;1;0;0;986;5291;46556;86430,0000;31221
25/07/2018 00:00:00;TERCEIRA PONTE;40010;205;34;9;6;0;0;0;962;4322;45548;85342,0000;31222
26/07/2018 00:00:00;TERCEIRA PONTE;40632;257;70;4;6;0;0;0;975;5297;47241;87847,0000;31223
27/07/2018 00:00:00;TERCEIRA PONTE;42208;250;59;11;4;0;0;0;943;5459;48934;91134,0000;31224
28/07/2018 00:00:00;TERCEIRA PONTE;34556;122;65;8;6;0;0;1;545;2911;38214;72790,0000;31225
29/07/2018 00:00:00;TERCEIRA PONTE;28725;76;61;11;5;0;0;0;400;1950;31228;59973,0000;31226
30/07/2018 00:00:00;TERCEIRA PONTE;39803;227;35;8;1;0;0;0;974;5361;46409;86032,0000;31227
31/07/2018 00:00:00;TERCEIRA PONTE;41238;243;38;12;5;1;0;0;995;5594;48126;89256,0000;31228
01/03/2018 00:00:00;PRAIA DO SOL;7515;389;27;110;2;44;16;26;422;478;9029;84037,5000;31415
02/03/2018 00:00:00;PRAIA DO SOL;7548;382;29;112;6;46;18;26;401;361;8929;83997,0000;31416
03/03/2018 00:00:00;PRAIA DO SOL;9475;393;25;113;7;31;14;19;252;469;10798;100845,0000;31417
04/03/2018 00:00:00;PRAIA DO SOL;8992;206;21;73;3;14;7;7;227;380;9930;89851,5000;31418
05/03/2018 00:00:00;PRAIA DO SOL;9223;111;37;58;8;11;1;4;406;638;10497;90796,5000;31419
06/03/2018 00:00:00;PRAIA DO SOL;8052;345;27;121;1;37;22;27;407;652;9691;89104,5000;31420
07/03/2018 00:00:00;PRAIA DO SOL;7486;404;29;104;2;41;19;26;385;483;8979;84069,0000;31421
08/03/2018 00:00:00;PRAIA DO SOL;5451;270;33;81;2;30;11;16;414;382;6690;60889,5000;31422
09/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;394;0;394;0,0000;31423
10/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;246;0;246;0,0000;31424
11/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;226;0;226;0,0000;31425
12/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;376;0;376;0,0000;31426
13/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;428;0;428;0,0000;31427
14/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;471;0;471;0,0000;31428
15/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;434;0;434;0,0000;31429
16/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;412;0;412;0,0000;31430
17/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;275;0;275;0,0000;31431
18/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;245;0;245;0,0000;31432
19/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;382;0;382;0,0000;31433
20/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;422;0;422;0,0000;31434
21/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;468;0;468;0,0000;31435
22/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;430;0;430;0,0000;31436
23/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;411;0;411;0,0000;31437
24/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;244;0;244;0,0000;31438
25/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;223;0;223;0,0000;31439
26/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;409;0;409;0,0000;31440
27/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;444;0;444;0,0000;31441
28/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;419;0;419;0,0000;31442
29/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;325;0;325;0,0000;31443
30/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;251;0;251;0,0000;31444
31/03/2018 00:00:00;PRAIA DO SOL;0;0;0;0;0;0;0;0;239;0;239;0,0000;31445
01/03/2018 00:00:00;TERCEIRA PONTE;83045;468;84;8;11;0;0;0;1777;11607;97000;89956,5000;31446
02/03/2018 00:00:00;TERCEIRA PONTE;88911;536;134;9;8;0;0;0;1825;11780;103203;96117,0000;31447
03/03/2018 00:00:00;TERCEIRA PONTE;74599;267;157;7;9;0;0;0;995;6272;82306;78543,5000;31448
04/03/2018 00:00:00;TERCEIRA PONTE;55510;160;90;23;7;1;0;0;759;3603;60153;57853,5000;31449
05/03/2018 00:00:00;TERCEIRA PONTE;82257;455;77;7;7;1;0;0;1851;10982;95637;88812,5000;31450
06/03/2018 00:00:00;TERCEIRA PONTE;82647;512;77;11;9;1;0;0;1781;10918;95956;89300,5000;31451
07/03/2018 00:00:00;TERCEIRA PONTE;85156;492;79;11;4;0;0;0;1792;11823;99357;92211,0000;31452
08/03/2018 00:00:00;TERCEIRA PONTE;81275;469;92;13;9;1;0;0;1873;9123;92855;86973,5000;31453
09/03/2018 00:00:00;TERCEIRA PONTE;87673;504;116;15;3;0;0;0;1825;8724;98860;93268,0000;31454
10/03/2018 00:00:00;TERCEIRA PONTE;73325;266;141;11;5;0;0;0;985;5752;80485;76987,5000;31455
11/03/2018 00:00:00;TERCEIRA PONTE;52753;177;627;34;5;1;0;0;757;2687;57041;55507,0000;31456
12/03/2018 00:00:00;TERCEIRA PONTE;82948;451;120;9;4;2;0;0;1877;11452;96863;89799,0000;31457
13/03/2018 00:00:00;TERCEIRA PONTE;83446;513;86;14;4;0;0;0;1834;11975;97872;90638,5000;31458
14/03/2018 00:00:00;TERCEIRA PONTE;84117;484;92;14;8;1;0;0;1888;11984;98588;91277,0000;31459
15/03/2018 00:00:00;TERCEIRA PONTE;84843;469;95;10;10;0;0;0;1937;12039;99403;91993,0000;31460
16/03/2018 00:00:00;TERCEIRA PONTE;89694;529;112;9;10;5;0;0;1785;12169;104313;97071,5000;31461
17/03/2018 00:00:00;TERCEIRA PONTE;69003;241;117;7;13;0;0;0;1003;4700;75084;72057,5000;31462
18/03/2018 00:00:00;TERCEIRA PONTE;54977;144;79;26;10;1;0;0;804;3535;59576;57253,0000;31463
19/03/2018 00:00:00;TERCEIRA PONTE;82015;460;76;15;9;3;0;0;1773;11587;95938;88917,5000;31464
20/03/2018 00:00:00;TERCEIRA PONTE;82892;464;77;11;4;3;0;0;1867;11822;97140;89899,5000;31465
21/03/2018 00:00:00;TERCEIRA PONTE;84261;509;96;17;5;1;0;0;1898;11810;98597;91393,0000;31466
22/03/2018 00:00:00;TERCEIRA PONTE;84415;480;81;6;4;0;0;0;1842;10255;97083;90650,0000;31467
23/03/2018 00:00:00;TERCEIRA PONTE;89244;546;131;24;11;2;0;0;1846;11852;103656;96560,5000;31468
24/03/2018 00:00:00;TERCEIRA PONTE;75269;289;145;13;12;0;0;0;1029;6225;82982;79240,0000;31469
25/03/2018 00:00:00;TERCEIRA PONTE;54645;158;103;23;7;0;0;0;760;3837;59533;57117,0000;31470
26/03/2018 00:00:00;TERCEIRA PONTE;82862;479;89;12;4;3;0;0;1797;11766;97012;89892,5000;31471
27/03/2018 00:00:00;TERCEIRA PONTE;84599;502;77;18;5;2;0;0;1855;12009;99067;91795,0000;31472
28/03/2018 00:00:00;TERCEIRA PONTE;88511;499;109;24;10;3;0;0;1907;12304;103367;95928,5000;31473
29/03/2018 00:00:00;TERCEIRA PONTE;82789;485;112;14;10;7;0;0;1517;10497;95431;89265,5000;31474
30/03/2018 00:00:00;TERCEIRA PONTE;49895;166;63;9;7;1;0;0;793;3918;54852;52325,5000;31475
31/03/2018 00:00:00;TERCEIRA PONTE;56951;245;108;7;8;4;0;0;1003;4984;63310;60148,0000;31476
01/08/2018 00:00:00;PRAIA DO SOL;7515;389;27;110;2;44;16;26;440;478;9047;84037,5000;31477
02/08/2018 00:00:00;PRAIA DO SOL;7548;382;29;112;6;46;18;26;406;361;8934;83997,0000;31478
03/08/2018 00:00:00;PRAIA DO SOL;9475;393;25;113;7;31;14;19;386;469;10932;100845,0000;31479
04/08/2018 00:00:00;PRAIA DO SOL;8992;206;21;73;3;14;7;7;221;380;9924;89851,5000;31480
05/08/2018 00:00:00;PRAIA DO SOL;9223;111;37;58;8;11;1;4;237;638;10328;90796,5000;31481
06/08/2018 00:00:00;PRAIA DO SOL;8052;345;27;121;1;37;22;27;397;652;9681;89104,5000;31482
07/08/2018 00:00:00;PRAIA DO SOL;7486;404;29;104;2;41;19;26;415;483;9009;84069,0000;31483
08/08/2018 00:00:00;PRAIA DO SOL;7531;384;39;113;4;33;17;21;369;527;9038;83943,0000;31484
09/08/2018 00:00:00;PRAIA DO SOL;8118;410;30;121;1;33;15;31;433;632;9824;90711,0000;31485
10/08/2018 00:00:00;PRAIA DO SOL;10362;424;42;121;8;47;16;32;419;770;12241;112716,0000;31486
11/08/2018 00:00:00;PRAIA DO SOL;10240;217;38;89;5;21;5;8;279;625;11527;103396,5000;31487
12/08/2018 00:00:00;PRAIA DO SOL;11001;115;15;67;1;9;3;5;220;584;12020;106492,5000;31488
13/08/2018 00:00:00;PRAIA DO SOL;8327;327;25;106;4;30;16;18;402;673;9928;90090,0000;31489
14/08/2018 00:00:00;PRAIA DO SOL;7825;398;31;122;5;33;17;35;369;669;9504;88524,0000;31490
15/08/2018 00:00:00;PRAIA DO SOL;7717;391;36;121;3;38;14;17;409;663;9409;86332,5000;31491
16/08/2018 00:00:00;PRAIA DO SOL;7904;390;34;124;2;34;16;21;404;632;9561;87948,0000;31492
17/08/2018 00:00:00;PRAIA DO SOL;9850;429;38;132;7;40;22;28;420;533;11499;107104,5000;31493
18/08/2018 00:00:00;PRAIA DO SOL;9077;243;28;106;4;22;6;3;239;543;10271;93073,5000;31494
19/08/2018 00:00:00;PRAIA DO SOL;9223;142;45;64;3;12;5;4;235;641;10374;91710,0000;31495
20/08/2018 00:00:00;PRAIA DO SOL;7953;346;34;123;5;32;18;19;419;728;9677;88047,0000;31496
21/08/2018 00:00:00;PRAIA DO SOL;7455;397;35;128;2;40;29;33;420;647;9186;85860,0000;31497
22/08/2018 00:00:00;PRAIA DO SOL;7640;423;42;126;4;35;18;32;389;667;9376;87385,5000;31498
23/08/2018 00:00:00;PRAIA DO SOL;7952;448;31;135;14;37;18;29;418;621;9703;90639,0000;31499
24/08/2018 00:00:00;PRAIA DO SOL;10237;427;62;151;4;41;20;26;410;745;12123;112099,5000;31500
25/08/2018 00:00:00;PRAIA DO SOL;10235;259;51;111;3;28;12;14;265;786;11764;106402,5000;31501
26/08/2018 00:00:00;PRAIA DO SOL;11425;158;35;66;8;16;6;11;240;843;12808;113328,0000;31502
27/08/2018 00:00:00;PRAIA DO SOL;7953;373;33;123;5;30;17;23;406;442;9405;87331,5000;31503
28/08/2018 00:00:00;PRAIA DO SOL;7074;391;24;112;3;47;18;15;399;333;8416;79105,5000;31504
29/08/2018 00:00:00;PRAIA DO SOL;7661;428;34;114;3;43;23;20;440;555;9321;86593,5000;31505
30/08/2018 00:00:00;PRAIA DO SOL;8103;449;43;119;1;33;25;25;411;564;9773;91138,5000;31506
31/08/2018 00:00:00;PRAIA DO SOL;10072;433;48;139;8;41;26;32;398;832;12029;111186,0000;31507
01/08/2018 00:00:00;TERCEIRA PONTE;42116;249;45;11;3;0;0;0;957;5223;48604;90664,0000;31508
02/08/2018 00:00:00;TERCEIRA PONTE;41897;256;34;4;2;1;0;0;955;3990;47139;88950,0000;31509
03/08/2018 00:00:00;TERCEIRA PONTE;42950;256;47;10;2;1;0;0;943;4461;48670;91602,0000;31510
04/08/2018 00:00:00;TERCEIRA PONTE;35692;162;62;11;6;0;0;0;501;2343;38777;74651,0000;31511
05/08/2018 00:00:00;TERCEIRA PONTE;28434;95;42;14;2;4;0;1;425;1795;30812;59305,0000;31512
06/08/2018 00:00:00;TERCEIRA PONTE;41408;233;46;5;6;0;0;0;961;5540;48199;89480,0000;31513
07/08/2018 00:00:00;TERCEIRA PONTE;41931;238;53;14;3;1;0;0;1016;5162;48418;90239,0000;31514
08/08/2018 00:00:00;TERCEIRA PONTE;42211;253;58;14;3;0;0;0;1005;5219;48763;90923,0000;31515
09/08/2018 00:00:00;TERCEIRA PONTE;43167;270;48;12;6;3;0;0;1011;5656;50173;93334,0000;31516
10/08/2018 00:00:00;TERCEIRA PONTE;45160;305;68;10;7;1;0;0;988;6033;52572;97873,0000;31517
11/08/2018 00:00:00;TERCEIRA PONTE;36958;161;68;10;6;0;0;0;548;2556;40307;77404,0000;31518
12/08/2018 00:00:00;TERCEIRA PONTE;28823;79;46;7;5;0;0;0;397;1721;31078;59883,0000;31519
13/08/2018 00:00:00;TERCEIRA PONTE;40686;218;41;14;6;0;0;0;982;5510;47457;87985,0000;31520
14/08/2018 00:00:00;TERCEIRA PONTE;41890;259;46;14;6;1;0;0;1004;5866;49086;90936,0000;31521
15/08/2018 00:00:00;TERCEIRA PONTE;42108;253;53;9;2;1;0;0;969;5877;49272;91334,0000;31522
16/08/2018 00:00:00;TERCEIRA PONTE;41948;280;45;17;3;1;0;0;982;5779;49055;91052,0000;31523
17/08/2018 00:00:00;TERCEIRA PONTE;43719;298;61;14;6;1;0;0;966;4979;50044;93908,0000;31524
18/08/2018 00:00:00;TERCEIRA PONTE;35436;156;74;9;3;1;0;0;523;2530;38732;74322,0000;31525
19/08/2018 00:00:00;TERCEIRA PONTE;28307;87;35;21;4;4;0;0;438;1812;30708;59053,0000;31526
20/08/2018 00:00:00;TERCEIRA PONTE;41142;237;44;10;3;2;0;0;998;5728;48164;89180,0000;31527
21/08/2018 00:00:00;TERCEIRA PONTE;41621;248;35;18;2;0;0;0;966;5861;48751;90316,0000;31528
22/08/2018 00:00:00;TERCEIRA PONTE;41777;267;38;18;6;1;0;0;995;5803;48905;90679,0000;31529
