12/02/2016	325	0,4	4	1	9
12/02/2016	13	0,12	24	1	5
12/02/2016	26	0,11	11	6	4
12/02/2016	23	0,11	2	1	11
12/02/2016	6	0	25	1	10
12/02/2016	7	0	50	5	9
12/02/2016	4	0	45	4	10
12/02/2016	325	0,63	13	7	8
12/02/2016	43	0,04	7	3	7
12/02/2016	150	0,5	36	1	13
12/02/2016	16	0,14	47	7	3
12/02/2016	75	0,16	7	7	1
12/02/2016	48	0,08	1	1	6
12/02/2016	6	0	7	1	2
12/02/2016	28	0,09	14	5	9
12/02/2016	500	0,4	33	2	8
12/02/2016	8	0	40	2	8
12/02/2016	27	0,14	11	1	5
12/02/2016	100	0,27	11	5	10
12/02/2016	37	0,12	9	5	13
12/02/2016	250	0,45	5	4	8
12/02/2016	6	0	27	3	7
12/02/2016	9	0	33	4	13
12/02/2016	16	0,09	32	7	10
12/02/2016	8	0	39	4	2
12/02/2016	49	0,08	5	7	9
12/02/2016	45	0,1	9	6	14
12/02/2016	3	0	9	3	5
12/02/2016	6	0	44	6	7
12/02/2016	13	0,05	28	5	13
12/02/2016	6	0	32	3	7
12/02/2016	3	0	39	3	4
12/02/2016	1	0	33	7	13
12/02/2016	1	0	17	3	2
12/02/2016	7	0	28	3	5
12/02/2016	45	0,15	36	6	12
12/02/2016	225	0,49	9	4	3
12/02/2016	4	0	39	5	2
12/02/2016	8	0	21	3	9
12/02/2016	48	0,01	34	4	1
12/02/2016	125	0,47	7	6	4
12/02/2016	32	0,14	12	4	4
12/02/2016	4	0	3	7	13
12/02/2016	5	0	33	4	7
12/02/2016	41	0,06	32	4	3
12/02/2016	30	0,05	45	3	8
12/02/2016	7	0	4	5	6
12/02/2016	10	0,01	15	4	10
12/02/2016	275	0,62	31	4	12
12/02/2016	23	0,09	44	2	10
12/02/2016	31	0,13	14	5	8
12/02/2016	2	0	33	3	13
12/02/2016	125	0,44	27	5	13
12/02/2016	500	0,65	20	2	7
12/02/2016	200	0,58	32	4	11
12/02/2016	600	0,44	27	5	6
12/02/2016	4	0	5	7	12
12/02/2016	200	0,4	45	6	12
12/02/2016	225	0,65	20	6	2
12/02/2016	5	0	4	3	4
12/02/2016	45	0,05	10	1	4
12/02/2016	4	0	47	1	5
12/02/2016	375	0,53	24	6	14
12/02/2016	25	0,11	45	7	7
12/02/2016	400	0,46	32	6	7
12/02/2016	1	0	9	6	6
12/02/2016	6	0	21	1	2
12/02/2016	6	0	36	2	4
12/02/2016	8	0	20	7	12
12/02/2016	30	0,1	33	5	13
12/02/2016	175	0,3	35	6	8
12/02/2016	7	0	50	1	5
12/02/2016	7	0	40	5	13
12/02/2016	225	0,46	17	3	6
12/02/2016	49	0,1	25	5	13
12/02/2016	9	0	32	2	11
12/02/2016	8	0	13	2	4
12/02/2016	425	0,65	20	3	2
12/02/2016	8	0	19	5	13
12/02/2016	30	0,12	39	6	3
12/02/2016	400	0,62	17	2	2
12/02/2016	6	0	34	3	11
12/02/2016	25	0,1	47	3	9
12/02/2016	7	0	39	2	1
12/02/2016	46	0,09	32	7	6
12/02/2016	6	0	47	6	3
12/02/2016	23	0,05	10	1	1
12/02/2016	550	0,5	6	5	7
12/02/2016	575	0,47	44	6	7
12/02/2016	31	0,09	28	7	3
12/02/2016	300	0,58	17	6	13
12/02/2016	2	0	13	7	9
12/02/2016	1	0	12	6	2
12/02/2016	250	0,58	18	4	1
12/02/2016	12	0,12	17	7	3
12/02/2016	48	0,15	40	7	14
12/02/2016	4	0	4	5	5
12/02/2016	500	0,41	24	1	1
12/02/2016	25	0,04	23	5	6
12/02/2016	575	0,63	14	6	1
12/02/2016	7	0	18	2	2
12/02/2016	5	0	3	6	5
12/02/2016	425	0,47	12	3	10
12/02/2016	36	0,07	34	1	12
12/02/2016	7	0	25	6	11
12/02/2016	8	0	38	5	11
12/02/2016	25	0,14	33	5	11
12/02/2016	2	0	3	7	3
12/02/2016	375	0,57	23	6	7
12/02/2016	18	0,04	49	5	12
12/02/2016	22	0,09	34	7	10
12/02/2016	600	0,46	44	1	13
12/02/2016	425	0,63	46	7	2
12/02/2016	30	0,02	5	4	8
12/02/2016	4	0	10	5	5
12/02/2016	2	0	50	3	8
12/02/2016	20	0,09	47	3	7
12/02/2016	25	0,03	46	2	12
12/02/2016	48	0,12	8	5	6
12/02/2016	17	0,07	35	5	8
12/02/2016	33	0,03	8	2	4
12/02/2016	5	0	4	6	1
12/02/2016	6	0	26	2	13
12/02/2016	175	0,18	32	7	13
12/02/2016	49	0,08	15	3	5
12/02/2016	7	0	19	5	13
12/02/2016	400	0,6	37	4	3
12/02/2016	575	0,4	39	2	8
12/02/2016	41	0,03	6	2	10
12/02/2016	5	0	31	6	11
12/02/2016	8	0	14	1	12
12/02/2016	7	0	7	1	4
12/02/2016	27	0,14	32	5	5
12/02/2016	3	0	34	7	2
12/02/2016	475	0,65	14	2	7
12/02/2016	425	0,57	7	1	11
12/02/2016	32	0,03	32	1	13
12/02/2016	16	0,12	12	4	12
12/02/2016	7	0	15	6	7
12/02/2016	33	0,1	17	6	4
12/02/2016	450	0,61	32	1	4
12/02/2016	175	0,48	2	4	14
12/02/2016	2	0	50	5	11
12/02/2016	8	0	44	4	11
12/02/2016	23	0,02	32	6	6
12/02/2016	5	0	4	1	11
12/02/2016	9	0	49	5	9
12/02/2016	2	0	11	5	2
12/02/2016	40	0,13	27	6	6
12/02/2016	39	0,03	48	2	8
12/02/2016	17	0,13	3	2	6
12/02/2016	49	0,08	8	4	10
12/02/2016	41	0,02	44	3	12
12/02/2016	6	0	17	7	2
12/02/2016	8	0	32	3	13
12/02/2016	6	0	32	3	14
12/02/2016	300	0,46	14	4	9
12/02/2016	26	0,08	3	2	5
12/02/2016	7	0	49	3	2
12/02/2016	15	0,03	30	5	14
12/02/2016	25	0,13	34	2	14
12/02/2016	9	0	48	4	11
12/02/2016	26	0,13	34	4	9
12/02/2016	24	0,01	50	5	6
12/02/2016	41	0,12	42	7	14
12/02/2016	33	0,01	5	5	10
12/02/2016	11	0,06	36	4	13
12/02/2016	15	0,03	14	6	7
12/02/2016	38	0,01	2	3	6
12/02/2016	18	0,15	9	6	3
12/02/2016	44	0,1	50	6	4
12/02/2016	49	0,11	41	4	13
12/02/2016	22	0,05	15	7	14
12/02/2016	350	0,59	35	4	3
12/02/2016	6	0	37	3	8
12/02/2016	225	0,54	23	1	13
12/02/2016	6	0	43	3	8
12/02/2016	31	0,11	1	3	10
12/02/2016	125	0,49	11	5	2
12/02/2016	8	0	49	6	2
12/02/2016	525	0,59	37	2	13
12/02/2016	8	0	8	6	10
12/02/2016	33	0,09	8	1	7
12/02/2016	550	0,59	25	5	6
12/02/2016	33	0,13	40	5	14
12/02/2016	7	0	11	1	9
12/02/2016	5	0	44	1	6
12/02/2016	48	0,07	9	7	8
12/02/2016	525	0,61	41	6	13
12/02/2016	5	0	25	1	13
12/02/2016	30	0,11	40	7	6
12/02/2016	43	0,03	20	5	4
12/02/2016	475	0,51	45	7	1
12/02/2016	35	0,11	34	4	11
12/02/2016	250	0,51	45	3	4
12/02/2016	9	0	40	3	3
12/02/2016	8	0	27	4	8
12/02/2016	39	0,02	45	1	5
12/02/2016	24	0,06	15	5	10
12/02/2016	475	0,45	12	7	9
12/02/2016	300	0,51	9	3	9
12/02/2016	450	0,53	24	5	2
12/02/2016	1	0	28	2	2
12/02/2016	4	0	48	3	8
12/02/2016	8	0	24	6	2
12/02/2016	1	0	6	2	3
12/02/2016	2	0	50	6	1
12/02/2016	2	0	27	6	5
12/02/2016	19	0,11	11	4	6
12/02/2016	5	0	26	3	3
12/02/2016	3	0	20	5	5
12/02/2016	7	0	9	6	13
12/02/2016	3	0	25	6	9
12/02/2016	16	0,09	36	7	11
12/02/2016	3	0	39	7	4
12/02/2016	3	0	4	1	5
12/02/2016	8	0	31	6	8
12/02/2016	3	0	27	3	14
12/02/2016	4	0	26	7	14
12/02/2016	49	0,09	8	3	4
12/02/2016	49	0,04	50	6	12
12/02/2016	525	0,5	10	7	12
12/02/2016	550	0,61	16	2	13
12/02/2016	4	0	6	1	13
12/02/2016	28	0,1	18	5	14
12/02/2016	375	0,57	17	2	7
12/02/2016	475	0,64	29	2	1
12/02/2016	200	0,53	28	6	13
12/02/2016	42	0,08	47	6	1
12/02/2016	375	0,56	43	5	2
12/02/2016	100	0,17	15	3	11
12/02/2016	8	0	11	5	3
12/02/2016	25	0,07	27	4	6
12/02/2016	7	0	11	3	11
12/02/2016	4	0	16	2	2
12/02/2016	4	0	9	2	2
12/02/2016	5	0	27	5	9
12/02/2016	3	0	46	4	8
12/02/2016	24	0,08	25	5	4
12/02/2016	9	0	3	1	8
12/02/2016	33	0,15	48	5	1
12/02/2016	3	0	25	4	4
12/02/2016	47	0,06	6	5	10
12/02/2016	275	0,63	46	1	3
12/02/2016	175	0,22	29	7	9
12/02/2016	48	0,09	38	4	7
12/02/2016	150	0,45	43	1	1
12/02/2016	250	0,44	39	6	13
12/02/2016	2	0	5	3	3
12/02/2016	5	0	41	4	8
12/02/2016	17	0,01	12	1	1
12/02/2016	30	0,03	36	7	14
12/02/2016	3	0	45	1	11
12/02/2016	375	0,5	13	3	12
12/02/2016	200	0,54	32	2	3
12/02/2016	8	0	33	6	5
12/02/2016	8	0	36	6	1
12/02/2016	6	0	36	6	10
12/02/2016	18	0,13	50	6	1
12/02/2016	44	0,14	44	1	4
12/02/2016	350	0,62	17	5	4
12/02/2016	4	0	26	7	9
12/02/2016	4	0	14	5	7
12/02/2016	48	0,03	10	5	14
12/02/2016	275	0,61	13	6	11
12/02/2016	9	0	32	7	4
12/02/2016	5	0	47	2	10
12/02/2016	200	0,4	8	1	11
12/02/2016	225	0,58	40	5	7
12/02/2016	100	0,5	30	2	6
13/02/2016	47	0,15	28	4	9
13/02/2016	26	0,02	45	7	7
13/02/2016	34	0,1	29	4	4
13/02/2016	46	0,06	11	1	8
13/02/2016	350	0,51	42	6	1
13/02/2016	13	0,1	27	2	9
13/02/2016	125	0,29	5	3	12
13/02/2016	12	0,02	15	7	1
13/02/2016	200	0,56	36	7	12
13/02/2016	46	0,02	39	1	7
13/02/2016	41	0,09	46	7	14
13/02/2016	4	0	18	2	7
13/02/2016	525	0,52	32	2	4
13/02/2016	13	0,05	18	7	2
13/02/2016	19	0,02	9	4	14
13/02/2016	21	0,14	22	6	11
13/02/2016	3	0	22	2	9
13/02/2016	25	0,07	3	7	4
13/02/2016	550	0,44	14	3	12
13/02/2016	6	0	25	2	14
13/02/2016	1	0	32	5	10
13/02/2016	5	0	38	6	9
13/02/2016	550	0,57	32	3	5
13/02/2016	3	0	16	3	11
13/02/2016	1	0	49	1	7
13/02/2016	31	0,01	6	6	4
13/02/2016	47	0,09	16	4	7
13/02/2016	23	0,13	40	1	3
13/02/2016	5	0	41	5	10
13/02/2016	35	0,1	14	2	3
13/02/2016	13	0,11	6	6	7
13/02/2016	450	0,62	50	1	3
13/02/2016	550	0,47	8	7	9
13/02/2016	425	0,56	14	3	10
13/02/2016	6	0	17	6	14
13/02/2016	550	0,63	34	7	1
13/02/2016	125	0,3	5	5	4
13/02/2016	28	0,02	19	2	1
13/02/2016	1	0	12	7	6
13/02/2016	75	0,5	36	5	13
13/02/2016	350	0,64	5	2	11
13/02/2016	17	0,15	50	6	8
13/02/2016	525	0,42	3	5	10
13/02/2016	75	0,42	7	6	11
13/02/2016	550	0,59	1	5	13
13/02/2016	46	0,03	19	6	5
13/02/2016	1	0	29	5	7
13/02/2016	250	0,45	14	7	6
13/02/2016	250	0,52	33	3	5
13/02/2016	225	0,59	49	7	2
13/02/2016	6	0	39	4	9
13/02/2016	400	0,57	21	6	10
13/02/2016	30	0,03	46	5	12
13/02/2016	47	0,09	13	2	2
13/02/2016	26	0,15	36	1	12
13/02/2016	75	0,24	48	5	2
13/02/2016	9	0	10	4	2
13/02/2016	200	0,4	30	7	3
13/02/2016	1	0	8	3	5
13/02/2016	150	0,42	1	4	9
13/02/2016	300	0,41	4	5	14
13/02/2016	8	0	22	6	13
13/02/2016	5	0	21	2	10
13/02/2016	50	0,45	14	2	12
13/02/2016	225	0,48	25	6	11
13/02/2016	2	0	37	4	7
13/02/2016	5	0	33	3	12
13/02/2016	4	0	19	7	8
13/02/2016	425	0,58	31	3	11
13/02/2016	39	0,09	12	6	7
13/02/2016	225	0,62	28	4	4
13/02/2016	2	0	34	1	1
13/02/2016	2	0	50	2	9
13/02/2016	250	0,61	26	5	1
13/02/2016	400	0,5	40	6	8
13/02/2016	8	0	25	6	6
13/02/2016	2	0	6	2	4
13/02/2016	36	0,15	43	6	7
13/02/2016	375	0,44	8	2	7
13/02/2016	125	0,24	27	7	1
13/02/2016	5	0	21	6	9
13/02/2016	49	0,02	38	6	12
13/02/2016	4	0	4	4	9
13/02/2016	19	0,06	49	1	11
13/02/2016	9	0	44	3	4
13/02/2016	47	0,01	5	7	3
13/02/2016	34	0,08	20	3	1
13/02/2016	125	0,21	21	5	11
13/02/2016	17	0,01	27	3	6
13/02/2016	5	0	48	1	14
13/02/2016	7	0	7	3	1
13/02/2016	200	0,64	21	5	8
13/02/2016	4	0	5	7	1
13/02/2016	225	0,61	32	5	9
13/02/2016	26	0,13	45	2	1
13/02/2016	42	0,12	46	2	3
13/02/2016	2	0	33	6	1
13/02/2016	9	0	39	4	2
13/02/2016	4	0	25	3	14
13/02/2016	5	0	33	7	8
13/02/2016	200	0,42	32	4	3
13/02/2016	30	0,13	6	6	7
13/02/2016	5	0	38	5	10
13/02/2016	450	0,64	23	5	2
13/02/2016	300	0,64	40	5	2
13/02/2016	1	0	1	6	11
13/02/2016	29	0,01	39	3	6
13/02/2016	550	0,52	33	1	14
13/02/2016	175	0,4	23	7	12
13/02/2016	200	0,46	43	6	3
13/02/2016	8	0	12	6	14
13/02/2016	9	0	41	6	2
13/02/2016	425	0,56	30	4	8
13/02/2016	175	0,34	8	5	9
13/02/2016	400	0,53	38	6	11
13/02/2016	9	0	2	7	4
13/02/2016	28	0,13	37	7	12
13/02/2016	3	0	34	3	8
13/02/2016	11	0,06	13	3	3
13/02/2016	2	0	39	2	1
13/02/2016	7	0	47	2	2
13/02/2016	550	0,41	13	2	5
13/02/2016	125	0,42	17	6	8
13/02/2016	27	0,02	48	3	14
13/02/2016	300	0,5	28	6	1
13/02/2016	47	0,02	30	4	9
13/02/2016	4	0	36	4	4
13/02/2016	375	0,56	45	3	13
13/02/2016	41	0,15	8	7	12
13/02/2016	7	0	44	3	9
13/02/2016	125	0,4	39	7	3
13/02/2016	550	0,49	24	5	13
13/02/2016	7	0	7	4	12
13/02/2016	200	0,5	1	7	1
13/02/2016	7	0	42	4	4
13/02/2016	7	0	37	4	6
13/02/2016	30	0,04	29	3	11
13/02/2016	425	0,53	44	3	5
13/02/2016	75	0,25	33	3	13
13/02/2016	475	0,61	30	5	3
13/02/2016	75	0,43	9	1	7
13/02/2016	4	0	14	2	12
13/02/2016	525	0,51	41	3	4
13/02/2016	275	0,6	46	1	7
13/02/2016	9	0	16	7	6
13/02/2016	37	0,03	15	4	1
13/02/2016	125	0,19	24	7	14
13/02/2016	48	0,15	44	1	8
13/02/2016	575	0,47	50	2	9
13/02/2016	9	0	13	5	6
13/02/2016	18	0,09	19	1	5
13/02/2016	9	0	46	4	1
13/02/2016	600	0,54	1	5	8
13/02/2016	475	0,55	19	3	13
13/02/2016	100	0,3	50	5	9
13/02/2016	175	0,27	42	3	9
13/02/2016	525	0,64	10	5	8
13/02/2016	11	0,06	42	1	13
13/02/2016	7	0	3	3	6
13/02/2016	11	0,11	8	4	7
13/02/2016	49	0,13	19	4	6
13/02/2016	550	0,41	41	5	1
13/02/2016	100	0,22	40	2	5
13/02/2016	11	0,02	13	7	5
13/02/2016	5	0	5	6	5
13/02/2016	250	0,64	3	1	7
13/02/2016	18	0,08	39	5	14
13/02/2016	32	0,04	47	1	9
13/02/2016	14	0,07	19	1	13
13/02/2016	2	0	25	2	14
13/02/2016	150	0,16	4	2	13
13/02/2016	375	0,52	34	2	10
13/02/2016	275	0,62	29	3	8
13/02/2016	28	0,04	43	7	14
13/02/2016	18	0,1	22	2	13
13/02/2016	475	0,42	9	7	8
13/02/2016	17	0,03	45	3	1
13/02/2016	175	0,48	35	1	8
13/02/2016	525	0,63	9	4	11
13/02/2016	550	0,45	14	2	10
13/02/2016	9	0	29	2	9
13/02/2016	37	0,08	21	1	10
13/02/2016	450	0,49	27	4	9
13/02/2016	225	0,51	40	1	14
13/02/2016	525	0,58	18	6	10
13/02/2016	27	0,04	11	1	10
13/02/2016	1	0	19	2	3
13/02/2016	34	0,08	18	1	12
13/02/2016	19	0,14	35	2	1
13/02/2016	1	0	38	4	14
13/02/2016	350	0,59	44	3	10
13/02/2016	550	0,4	36	1	8
13/02/2016	100	0,25	47	6	4
13/02/2016	550	0,43	36	4	2
13/02/2016	43	0,06	12	7	11
13/02/2016	575	0,61	37	2	4
13/02/2016	250	0,42	40	5	14
13/02/2016	7	0	41	4	5
13/02/2016	600	0,46	15	4	14
13/02/2016	20	0,06	25	7	12
13/02/2016	75	0,27	7	3	12
13/02/2016	15	0,15	21	5	11
13/02/2016	12	0,03	3	3	9
13/02/2016	525	0,6	42	4	12
13/02/2016	14	0,12	50	1	3
13/02/2016	21	0,01	22	7	9
13/02/2016	8	0	36	6	4
13/02/2016	475	0,44	13	4	8
13/02/2016	200	0,4	25	5	12
13/02/2016	16	0,07	12	2	1
13/02/2016	350	0,42	29	4	4
13/02/2016	6	0	49	4	12
13/02/2016	22	0,03	33	7	6
13/02/2016	4	0	26	4	5
13/02/2016	10	0,06	29	2	13
13/02/2016	1	0	7	3	4
13/02/2016	4	0	6	6	13
13/02/2016	150	0,32	47	1	13
13/02/2016	34	0,03	33	2	4
13/02/2016	3	0	35	3	1
13/02/2016	34	0,07	40	7	2
13/02/2016	9	0	15	1	4
13/02/2016	8	0	49	5	13
13/02/2016	225	0,48	41	7	13
13/02/2016	32	0,02	41	2	2
13/02/2016	4	0	44	7	1
13/02/2016	4	0	16	4	4
13/02/2016	150	0,47	6	7	11
13/02/2016	46	0,06	46	5	6
13/02/2016	5	0	24	1	12
13/02/2016	475	0,51	34	7	3
13/02/2016	225	0,46	4	1	9
13/02/2016	200	0,55	25	3	1
13/02/2016	17	0,01	21	6	3
13/02/2016	250	0,61	49	3	9
13/02/2016	15	0,15	9	3	3
13/02/2016	30	0,15	18	6	2
13/02/2016	24	0,11	36	1	6
13/02/2016	33	0,05	32	1	14
13/02/2016	28	0,11	32	1	10
13/02/2016	150	0,37	17	6	12
13/02/2016	14	0,07	24	3	13
13/02/2016	325	0,41	3	2	11
13/02/2016	200	0,56	14	2	7
13/02/2016	500	0,43	13	2	11
13/02/2016	250	0,54	11	5	9
13/02/2016	5	0	33	1	4
13/02/2016	29	0,07	7	2	5
13/02/2016	42	0,12	49	4	7
13/02/2016	24	0,02	44	7	14
13/02/2016	9	0	28	5	3
13/02/2016	24	0,15	12	6	9
13/02/2016	100	0,23	4	5	9
13/02/2016	46	0,09	42	1	8
13/02/2016	11	0,05	32	6	10
13/02/2016	32	0,01	16	1	13
13/02/2016	36	0,11	45	1	5
13/02/2016	2	0	31	2	4
13/02/2016	550	0,49	45	4	11
13/02/2016	21	0,03	22	1	8
13/02/2016	425	0,54	21	5	4
13/02/2016	300	0,51	11	7	9
13/02/2016	600	0,5	20	4	9
13/02/2016	3	0	3	7	10
13/02/2016	575	0,54	15	1	13
13/02/2016	1	0	34	7	1
13/02/2016	2	0	45	2	13
13/02/2016	75	0,21	27	4	10
13/02/2016	275	0,45	5	2	14
13/02/2016	7	0	39	2	5
13/02/2016	9	0	7	4	4
13/02/2016	22	0,14	35	4	11
13/02/2016	325	0,63	42	7	8
13/02/2016	12	0,05	21	4	3
13/02/2016	475	0,58	4	6	7
13/02/2016	5	0	31	6	2
13/02/2016	3	0	5	4	9
13/02/2016	7	0	18	1	3
13/02/2016	37	0,01	40	2	9
13/02/2016	7	0	9	4	2
13/02/2016	5	0	39	3	10
13/02/2016	7	0	19	5	13
13/02/2016	3	0	7	6	10
13/02/2016	375	0,59	9	1	7
13/02/2016	3	0	19	5	13
13/02/2016	175	0,28	26	7	1
13/02/2016	475	0,59	27	7	8
13/02/2016	1	0	4	2	14
13/02/2016	6	0	35	5	4
13/02/2016	45	0,13	37	7	1
13/02/2016	550	0,41	34	2	6
13/02/2016	9	0	16	7	13
13/02/2016	46	0,03	10	4	1
13/02/2016	15	0,11	24	2	10
13/02/2016	3	0	50	7	14
13/02/2016	550	0,52	2	6	11
13/02/2016	600	0,6	19	1	4
13/02/2016	8	0	33	1	2
13/02/2016	46	0,15	44	6	12
13/02/2016	350	0,49	4	3	10
13/02/2016	47	0,1	49	6	1
13/02/2016	6	0	21	3	6
13/02/2016	29	0,09	25	4	6
13/02/2016	40	0,01	47	2	9
13/02/2016	20	0,11	1	4	9
13/02/2016	9	0	34	7	6
13/02/2016	325	0,59	21	2	13
13/02/2016	24	0,1	43	1	13
13/02/2016	1	0	37	5	2
13/02/2016	11	0,08	18	2	7
13/02/2016	225	0,64	30	7	14
13/02/2016	5	0	47	5	14
13/02/2016	12	0,05	50	4	4
13/02/2016	13	0,08	14	4	3
13/02/2016	475	0,46	43	6	7
13/02/2016	14	0,11	45	3	8
13/02/2016	1	0	16	2	13
13/02/2016	18	0,14	47	7	13
13/02/2016	11	0,09	36	2	10
13/02/2016	9	0	42	1	8
13/02/2016	525	0,55	38	2	4
13/02/2016	21	0,11	17	7	3
13/02/2016	1	0	22	2	4
13/02/2016	27	0,11	3	6	13
13/02/2016	17	0,01	15	7	6
13/02/2016	42	0,05	43	4	13
13/02/2016	4	0	19	2	10
13/02/2016	33	0,04	20	3	12
13/02/2016	12	0,06	5	4	1
13/02/2016	300	0,46	6	2	8
13/02/2016	350	0,5	49	6	11
13/02/2016	150	0,5	21	6	13
13/02/2016	43	0,13	47	4	3
13/02/2016	27	0,06	16	4	7
13/02/2016	9	0	6	5	10
13/02/2016	375	0,52	49	3	11
13/02/2016	12	0,04	16	3	10
13/02/2016	1	0	18	1	5
13/02/2016	3	0	21	7	8
13/02/2016	5	0	8	2	7
13/02/2016	1	0	8	6	9
13/02/2016	5	0	37	2	7
13/02/2016	500	0,48	46	7	13
13/02/2016	1	0	45	7	2
13/02/2016	8	0	20	6	9
13/02/2016	43	0,13	49	6	13
13/02/2016	175	0,25	19	7	14
13/02/2016	28	0,06	17	4	6
13/02/2016	475	0,57	31	1	5
13/02/2016	2	0	24	1	13
13/02/2016	8	0	42	5	5
13/02/2016	33	0,1	48	3	10
13/02/2016	425	0,51	44	6	13
13/02/2016	8	0	38	2	8
13/02/2016	475	0,47	23	1	4
13/02/2016	225	0,56	48	4	6
13/02/2016	29	0,13	1	7	12
13/02/2016	400	0,55	22	1	2
13/02/2016	50	0,3	8	2	14
13/02/2016	225	0,54	36	5	12
13/02/2016	8	0	37	1	12
13/02/2016	21	0,14	48	7	9
13/02/2016	35	0,08	9	2	4
13/02/2016	38	0,11	3	2	10
13/02/2016	6	0	50	2	6
13/02/2016	8	0	38	5	2
13/02/2016	23	0,07	14	7	13
13/02/2016	150	0,27	20	5	5
13/02/2016	7	0	3	1	12
13/02/2016	225	0,42	5	1	11
13/02/2016	1	0	50	2	11
13/02/2016	7	0	23	4	7
13/02/2016	47	0,09	50	7	1
13/02/2016	1	0	14	2	11
13/02/2016	250	0,54	23	5	1
13/02/2016	300	0,42	17	6	2
13/02/2016	22	0,09	47	7	5
13/02/2016	375	0,65	37	6	7
13/02/2016	600	0,44	31	5	4
13/02/2016	21	0,05	22	3	9
13/02/2016	400	0,57	44	6	2
13/02/2016	41	0,12	19	4	14
13/02/2016	6	0	29	2	10
13/02/2016	24	0,12	21	6	5
13/02/2016	2	0	49	2	2
13/02/2016	1	0	50	2	2
13/02/2016	3	0	15	3	12
13/02/2016	350	0,65	19	2	7
13/02/2016	34	0,01	20	3	5
13/02/2016	4	0	32	2	8
13/02/2016	20	0,1	47	1	11
13/02/2016	225	0,62	17	6	4
13/02/2016	21	0,07	4	1	7
13/02/2016	6	0	4	2	1
13/02/2016	15	0,06	48	4	11
13/02/2016	550	0,58	44	7	1
13/02/2016	1	0	29	6	7
13/02/2016	46	0,08	43	4	4
13/02/2016	200	0,52	19	6	2
13/02/2016	24	0,02	49	4	14
13/02/2016	5	0	23	5	8
13/02/2016	15	0,04	24	7	9
13/02/2016	5	0	20	2	13
13/02/2016	575	0,59	36	1	4
13/02/2016	9	0	49	4	3
13/02/2016	450	0,52	32	6	5
13/02/2016	15	0,15	20	7	3
13/02/2016	46	0,1	34	2	12
13/02/2016	6	0	43	3	9
13/02/2016	11	0,1	8	5	2
13/02/2016	125	0,28	8	3	1
13/02/2016	100	0,5	9	2	2
13/02/2016	2	0	35	4	14
13/02/2016	21	0,05	29	2	12
13/02/2016	9	0	10	4	10
13/02/2016	575	0,46	21	1	7
13/02/2016	575	0,64	44	3	10
13/02/2016	45	0,09	12	4	4
13/02/2016	37	0,1	40	2	11
13/02/2016	1	0	40	6	5
13/02/2016	31	0,14	49	1	14
14/02/2016	47	0,02	47	7	1
14/02/2016	36	0,04	13	1	14
14/02/2016	10	0,03	21	6	13
14/02/2016	8	0	18	3	7
14/02/2016	450	0,58	33	1	5
14/02/2016	9	0	7	3	12
14/02/2016	37	0,06	17	2	1
14/02/2016	13	0,11	4	1	13
14/02/2016	2	0	21	5	8
14/02/2016	7	0	10	7	13
14/02/2016	6	0	31	4	14
14/02/2016	450	0,54	31	2	14
14/02/2016	4	0	48	3	7
14/02/2016	250	0,44	20	1	4
14/02/2016	6	0	34	6	5
14/02/2016	500	0,41	50	3	11
14/02/2016	8	0	34	4	8
14/02/2016	3	0	45	5	3
14/02/2016	15	0,02	33	3	9
14/02/2016	300	0,45	40	3	5
14/02/2016	10	0,06	19	5	12
14/02/2016	8	0	30	7	6
14/02/2016	3	0	9	1	9
14/02/2016	29	0,14	20	1	3
14/02/2016	375	0,62	2	4	13
14/02/2016	7	0	19	6	12
14/02/2016	450	0,65	46	7	8
14/02/2016	4	0	48	5	13
14/02/2016	375	0,54	16	7	14
14/02/2016	1	0	13	5	4
14/02/2016	27	0,06	19	3	2
14/02/2016	39	0,03	32	7	1
14/02/2016	14	0,12	1	5	5
14/02/2016	47	0,06	12	4	2
14/02/2016	37	0,1	31	5	2
14/02/2016	31	0,09	34	3	12
14/02/2016	5	0	17	3	3
14/02/2016	37	0,1	37	3	6
14/02/2016	4	0	40	7	7
14/02/2016	525	0,55	29	2	13
14/02/2016	25	0,14	25	5	13
14/02/2016	175	0,31	41	7	9
14/02/2016	11	0,14	19	2	8
14/02/2016	2	0	50	2	9
14/02/2016	425	0,59	3	6	3
14/02/2016	4	0	36	3	6
14/02/2016	4	0	1	2	11
14/02/2016	8	0	16	3	12
14/02/2016	7	0	14	6	7
14/02/2016	27	0,02	9	3	8
14/02/2016	6	0	4	2	7
14/02/2016	3	0	17	5	10
14/02/2016	8	0	28	5	7
14/02/2016	300	0,49	17	5	9
14/02/2016	5	0	17	1	1
14/02/2016	7	0	46	3	13
14/02/2016	375	0,6	30	2	6
14/02/2016	24	0,09	15	1	8
14/02/2016	9	0	44	3	5
14/02/2016	23	0,09	37	5	3
14/02/2016	350	0,65	47	4	2
14/02/2016	350	0,43	12	4	7
14/02/2016	5	0	41	2	14
14/02/2016	6	0	45	2	2
14/02/2016	36	0,15	31	3	8
14/02/2016	4	0	34	1	12
14/02/2016	13	0,09	32	2	1
14/02/2016	24	0,12	29	7	9
14/02/2016	16	0,03	26	6	13
14/02/2016	375	0,64	27	2	8
14/02/2016	9	0	17	6	3
14/02/2016	6	0	47	6	7
14/02/2016	4	0	27	1	8
14/02/2016	44	0,04	33	3	2
